検査ID,状態,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,基準期間ID,表示用基準期間,許容期間,許容期間単位,臨時_基準期間ID,表示用基準期間臨時,許容期間臨時,許容期間単位臨時,実施主体,実施事業者1,実施事業者1名称,実施事業者2,実施事業者2名称,他区検査依頼,依頼先他区,依頼先他区所管区名称1,依頼先他区所管区名称2,他区検査依頼内容,申請順番,変更理由ID,基準期間_変更理由_ひな型,基準期間_変更理由,申請日時,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,検査休止フラグ,検査休止期間_開始,検査休止期間_終了,検査廃止フラグ,検査廃止日,検査設備名,設置場所ID,場所名称,設置場所_計画表示用,所管区ID,所管区名称1,所管区名称2,設備カテゴリID,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,休止フラグ,休止期間_開始日,休止期間_終了日,廃止フラグ,廃止日,直営保守,定期検査ひな型名称,設備全般検査フラグ,作業コード名称,定期検査ひな型補足,検査名称,路線名称,変更理由,実施基準対象検査内容フラグ,長期使用フラグ,表示順,論理削除フラグ,更新日時,更新者ID,氏名
20663,2,信号設備_2か月_住吉～錦糸町ＡＢ線,NULL,2008/04/15,15350,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_住吉～錦糸町ＡＢ線_半蔵門線信通区,7,半蔵門線,住吉～錦糸町ＡＢ線,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20664,0,2024-05-02 14:51:41.437,661,石田　潤
20664,2,信号設備_2か月_錦糸町～押上ＡＢ線,NULL,2008/04/15,15351,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_錦糸町～押上ＡＢ線_半蔵門線信通区,7,半蔵門線,錦糸町～押上ＡＢ線,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20665,0,2024-05-02 14:51:41.437,661,石田　潤
20665,2,信号設備_2か月_渋谷駅Ａホーム区間,NULL,2008/03/15,15352,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_渋谷駅Ａホーム区間_半蔵門線信通区,7,半蔵門線,渋谷駅Ａホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20666,0,2024-05-02 14:51:41.437,661,石田　潤
20666,2,信号設備_2か月_渋谷駅Ｂホーム区間,NULL,2008/03/15,15353,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_渋谷駅Ｂホーム区間_半蔵門線信通区,7,半蔵門線,渋谷駅Ｂホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20667,0,2024-05-02 14:51:41.437,661,石田　潤
20667,2,信号設備_2か月_渋谷連動区間,NULL,2008/03/15,15354,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_渋谷連動区間_半蔵門線信通区,7,半蔵門線,渋谷連動区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20668,0,2024-05-02 14:51:41.437,661,石田　潤
20668,2,信号設備_2か月_表参道駅ＡＢホーム区間,NULL,2008/03/15,15355,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_表参道駅ＡＢホーム区間_半蔵門線信通区,7,半蔵門線,表参道駅ＡＢホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20669,0,2024-05-02 14:51:41.437,661,石田　潤
20669,2,信号設備_2か月_青山一丁目駅ＡＢホーム区間,NULL,2008/03/15,15356,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_青山一丁目駅ＡＢホーム区間_半蔵門線信通区,7,半蔵門線,青山一丁目駅ＡＢホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20670,0,2024-05-02 14:51:41.437,661,石田　潤
20670,2,信号設備_2か月_永田町駅ＡＢホーム区間,NULL,2008/03/15,15357,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_永田町駅ＡＢホーム区間_半蔵門線信通区,7,半蔵門線,永田町駅ＡＢホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20671,0,2024-05-02 14:51:41.437,661,石田　潤
20671,2,信号設備_2か月_半蔵門駅Ａホーム区間,NULL,2008/03/15,15358,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_半蔵門駅Ａホーム区間_半蔵門線信通区,7,半蔵門線,半蔵門駅Ａホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20672,0,2024-05-02 14:51:41.437,661,石田　潤
20672,2,信号設備_2か月_半蔵門駅Ｂホーム区間,NULL,2008/03/15,15359,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_半蔵門駅Ｂホーム区間_半蔵門線信通区,7,半蔵門線,半蔵門駅Ｂホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20673,0,2024-05-02 14:51:41.437,661,石田　潤
20673,2,信号設備_2か月_半蔵門連動区間,NULL,2008/03/15,15360,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_半蔵門連動区間_半蔵門線信通区,7,半蔵門線,半蔵門連動区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20674,0,2024-05-02 14:51:41.437,661,石田　潤
20674,2,信号設備_2か月_九段下駅ＡＢホーム区間,NULL,2008/03/15,15361,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_九段下駅ＡＢホーム区間_半蔵門線信通区,7,半蔵門線,九段下駅ＡＢホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20675,0,2024-05-02 14:51:41.437,661,石田　潤
20675,2,信号設備_2か月_神保町駅ＡＢホーム区間,NULL,2008/03/15,15362,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_神保町駅ＡＢホーム区間_半蔵門線信通区,7,半蔵門線,神保町駅ＡＢホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20676,0,2024-05-02 14:51:41.437,661,石田　潤
20676,2,信号設備_2か月_神保町連動区間（九段下～神保町ＡＢ線）,NULL,2008/03/15,15363,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_神保町連動区間（九段下～神保町ＡＢ線）_半蔵門線信通区,7,半蔵門線,神保町連動区間（九段下～神保町ＡＢ線）,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20677,0,2024-05-02 14:51:41.437,661,石田　潤
20677,2,信号設備_2か月_大手町駅ＡＢホーム区間,NULL,2008/04/15,15364,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_大手町駅ＡＢホーム区間_半蔵門線信通区,7,半蔵門線,大手町駅ＡＢホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20678,0,2024-05-02 14:51:41.437,661,石田　潤
20678,2,信号設備_2か月_三越前駅ＡＢホーム区間,NULL,2008/04/15,15365,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_三越前駅ＡＢホーム区間_半蔵門線信通区,7,半蔵門線,三越前駅ＡＢホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20679,0,2024-05-02 14:51:41.437,661,石田　潤
20679,2,信号設備_2か月_水天宮前駅Ａホーム区間,NULL,2008/04/15,15366,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_水天宮前駅Ａホーム区間_半蔵門線信通区,7,半蔵門線,水天宮前駅Ａホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20680,0,2024-05-02 14:51:41.437,661,石田　潤
20680,2,信号設備_2か月_水天宮前駅Ｂホーム区間,NULL,2008/04/15,15367,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_水天宮前駅Ｂホーム区間_半蔵門線信通区,7,半蔵門線,水天宮前駅Ｂホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20681,0,2024-05-02 14:51:41.437,661,石田　潤
20681,2,信号設備_2か月_水天宮前連動区間,NULL,2008/04/15,15368,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_水天宮前連動区間_半蔵門線信通区,7,半蔵門線,水天宮前連動区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20682,0,2024-05-02 14:51:41.437,661,石田　潤
20682,2,信号設備_2か月_清澄白河駅Ａホーム区間,NULL,2008/04/15,15369,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_清澄白河駅Ａホーム区間_半蔵門線信通区,7,半蔵門線,清澄白河駅Ａホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20683,0,2024-05-02 14:51:41.437,661,石田　潤
20683,2,信号設備_2か月_清澄白河駅Ｂホーム区間,NULL,2008/04/15,15370,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,0,NULL,信号設備_清澄白河駅Ｂホーム区間_半蔵門線信通区,7,半蔵門線,清澄白河駅Ｂホーム区間,69,鉄道本部電気部信通区,半蔵門線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,半蔵門線,NULL,NULL,NULL,20684,0,2024-05-02 14:51:41.437,661,石田　潤
