検査ID,状態,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,基準期間ID,表示用基準期間,許容期間,許容期間単位,臨時_基準期間ID,表示用基準期間臨時,許容期間臨時,許容期間単位臨時,実施主体,実施事業者1,実施事業者1名称,実施事業者2,実施事業者2名称,他区検査依頼,依頼先他区,依頼先他区所管区名称1,依頼先他区所管区名称2,他区検査依頼内容,申請順番,変更理由ID,基準期間_変更理由_ひな型,基準期間_変更理由,申請日時,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,検査休止フラグ,検査休止期間_開始,検査休止期間_終了,検査廃止フラグ,検査廃止日,検査設備名,設置場所ID,場所名称,設置場所_計画表示用,所管区ID,所管区名称1,所管区名称2,設備カテゴリID,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,休止フラグ,休止期間_開始日,休止期間_終了日,廃止フラグ,廃止日,直営保守,定期検査ひな型名称,設備全般検査フラグ,作業コード名称,定期検査ひな型補足,検査名称,路線名称,変更理由,実施基準対象検査内容フラグ,長期使用フラグ,表示順,論理削除フラグ,更新日時,更新者ID,氏名
16566,2,信号設備_2か月_浅草サテライト機器室（昼間）,NULL,2008/03/15,12015,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_浅草サテライト機器室（昼間）_銀座線信通区,1,銀座線,浅草サテライト機器室（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16566,0,2023-04-01 00:00:00.000,1,NULL
16567,2,信号設備_2か月_浅草留置線・浅草～田原町（昼間）,NULL,2008/03/15,12016,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_浅草留置線・浅草～田原町（昼間）_銀座線信通区,1,銀座線,浅草留置線・浅草～田原町（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16567,0,2023-04-01 00:00:00.000,1,NULL
16568,2,信号設備_2か月_田原町～稲荷町（昼間）,NULL,2008/03/15,12017,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_田原町～稲荷町（昼間）_銀座線信通区,1,銀座線,田原町～稲荷町（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16568,0,2023-04-01 00:00:00.000,1,NULL
16569,2,信号設備_2か月_稲荷町～上野（昼間）,NULL,2008/03/15,12018,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_稲荷町～上野（昼間）_銀座線信通区,1,銀座線,稲荷町～上野（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16569,0,2023-04-01 00:00:00.000,1,NULL
16570,2,信号設備_2か月_上野集中機器室（昼間）,NULL,2008/03/15,12019,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_上野集中機器室（昼間）_銀座線信通区,1,銀座線,上野集中機器室（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16570,0,2023-04-01 00:00:00.000,1,NULL
16571,2,信号設備_2か月_上野広小路～末広町（昼間）,NULL,2008/03/15,12020,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_上野広小路～末広町（昼間）_銀座線信通区,1,銀座線,上野広小路～末広町（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16571,0,2023-04-01 00:00:00.000,1,NULL
16572,2,信号設備_2か月_末広町～神田（昼間）,NULL,2008/04/15,12021,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_末広町～神田（昼間）_銀座線信通区,1,銀座線,末広町～神田（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16572,0,2023-04-01 00:00:00.000,1,NULL
16573,2,信号設備_2か月_神田～三越前（昼間）,NULL,2008/04/15,12022,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_神田～三越前（昼間）_銀座線信通区,1,銀座線,神田～三越前（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16573,0,2023-04-01 00:00:00.000,1,NULL
16574,2,信号設備_2か月_三越前サテライト機器室（昼間）,NULL,2008/04/15,12023,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_三越前サテライト機器室（昼間）_銀座線信通区,1,銀座線,三越前サテライト機器室（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16574,0,2023-04-01 00:00:00.000,1,NULL
16575,2,信号設備_2か月_三越前～日本橋（昼間）,NULL,2008/04/15,12024,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_三越前～日本橋（昼間）_銀座線信通区,1,銀座線,三越前～日本橋（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16575,0,2023-04-01 00:00:00.000,1,NULL
16576,2,信号設備_2か月_日本橋～京橋（昼間）,NULL,2008/04/15,12025,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_日本橋～京橋（昼間）_銀座線信通区,1,銀座線,日本橋～京橋（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16576,0,2023-04-01 00:00:00.000,1,NULL
16577,2,信号設備_2か月_京橋～銀座（昼間）,NULL,2008/03/15,12026,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_京橋～銀座（昼間）_銀座線信通区,1,銀座線,京橋～銀座（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16577,0,2023-04-01 00:00:00.000,1,NULL
16578,2,信号設備_2か月_銀座サテライト機器室（昼間）,NULL,2008/03/15,12027,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_銀座サテライト機器室（昼間）_銀座線信通区,1,銀座線,銀座サテライト機器室（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16578,0,2023-04-01 00:00:00.000,1,NULL
16579,2,信号設備_2か月_銀座～新橋（昼間）,NULL,2008/03/15,12028,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_銀座～新橋（昼間）_銀座線信通区,1,銀座線,銀座～新橋（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16579,0,2023-04-01 00:00:00.000,1,NULL
16580,2,信号設備_2か月_新橋サテライト機器室（昼間）,NULL,2008/03/15,12029,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_新橋サテライト機器室（昼間）_銀座線信通区,1,銀座線,新橋サテライト機器室（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16580,0,2023-04-01 00:00:00.000,1,NULL
16581,2,信号設備_2か月_新橋留置線・新橋～虎ノ門（昼間）,NULL,2008/03/15,12030,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,信号設備_新橋留置線・新橋～虎ノ門（昼間）_銀座線信通区,1,銀座線,新橋留置線・新橋～虎ノ門（昼間）,63,鉄道本部電気部信通区,銀座線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,銀座線,NULL,NULL,NULL,16581,0,2023-04-01 00:00:00.000,1,NULL
