検査ID,状態,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,基準期間ID,表示用基準期間,許容期間,許容期間単位,臨時_基準期間ID,表示用基準期間臨時,許容期間臨時,許容期間単位臨時,実施主体,実施事業者1,実施事業者1名称,実施事業者2,実施事業者2名称,他区検査依頼,依頼先他区,依頼先他区所管区名称1,依頼先他区所管区名称2,他区検査依頼内容,申請順番,変更理由ID,基準期間_変更理由_ひな型,基準期間_変更理由,申請日時,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,検査休止フラグ,検査休止期間_開始,検査休止期間_終了,検査廃止フラグ,検査廃止日,検査設備名,設置場所ID,場所名称,設置場所_計画表示用,所管区ID,所管区名称1,所管区名称2,設備カテゴリID,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,休止フラグ,休止期間_開始日,休止期間_終了日,廃止フラグ,廃止日,直営保守,定期検査ひな型名称,設備全般検査フラグ,作業コード名称,定期検査ひな型補足,検査名称,路線名称,変更理由,実施基準対象検査内容フラグ,長期使用フラグ,表示順,論理削除フラグ,更新日時,更新者ID,氏名
8766,2,受送・配電線路設備（設備全般）_2か月検査_綾瀬車両基地,NULL,2024/05/15,6218,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:28:10.720,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_綾瀬車両基地_千代田線電機区,5,千代田線,綾瀬車両基地,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,1,0,2024-05-14 16:00:41.620,335,新井　宏樹
8767,2,受送・配電線路設備（設備全般）_2か月検査_綾瀬車両基地～北綾瀬Ａ線,NULL,2024/05/15,6219,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:28:45.523,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_綾瀬車両基地～北綾瀬Ａ線_千代田線電機区,5,千代田線,綾瀬車両基地～北綾瀬Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,2,0,2024-05-14 16:00:41.620,335,新井　宏樹
8768,2,受送・配電線路設備（設備全般）_2か月検査_北綾瀬駅～綾瀬Ａ線,NULL,2024/05/15,6220,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:29:12.517,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_北綾瀬駅～綾瀬Ａ線_千代田線電機区,5,千代田線,北綾瀬駅～綾瀬Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,3,0,2024-05-14 16:00:41.620,335,新井　宏樹
8769,2,受送・配電線路設備（設備全般）_2か月検査_綾瀬駅～北千住坑口Ａ線,NULL,2024/05/15,6221,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:29:32.660,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_綾瀬駅～北千住坑口Ａ線_千代田線電機区,5,千代田線,綾瀬駅～北千住坑口Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,4,0,2024-05-14 16:00:41.620,335,新井　宏樹
8770,2,受送・配電線路設備（設備全般）_2か月検査_北千住坑口～北千住Ａ線,NULL,2024/05/15,6222,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:30:00.457,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_北千住坑口～北千住Ａ線_千代田線電機区,5,千代田線,北千住坑口～北千住Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,5,0,2024-05-14 16:00:41.620,335,新井　宏樹
8771,2,受送・配電線路設備（設備全般）_2か月検査_北千住駅～町屋Ａ線,NULL,2024/05/15,6223,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:30:26.023,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_北千住駅～町屋Ａ線_千代田線電機区,5,千代田線,北千住駅～町屋Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,6,0,2024-05-14 16:00:41.620,335,新井　宏樹
8772,2,受送・配電線路設備（設備全般）_2か月検査_町屋駅～西日暮里Ａ線,NULL,2024/05/15,6224,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:30:48.230,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_町屋駅～西日暮里Ａ線_千代田線電機区,5,千代田線,町屋駅～西日暮里Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,7,0,2024-05-14 16:00:41.620,335,新井　宏樹
8773,2,受送・配電線路設備（設備全般）_2か月検査_西日暮里駅～千駄木Ａ線,NULL,2024/05/15,6225,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:31:06.700,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_西日暮里駅～千駄木Ａ線_千代田線電機区,5,千代田線,西日暮里駅～千駄木Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,8,0,2024-05-14 16:00:41.620,335,新井　宏樹
8774,2,受送・配電線路設備（設備全般）_2か月検査_千駄木駅～根津Ａ線,NULL,2024/04/15,6226,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:37:51.990,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_千駄木駅～根津Ａ線_千代田線電機区,5,千代田線,千駄木駅～根津Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,9,0,2024-05-14 16:00:41.620,335,新井　宏樹
8775,2,受送・配電線路設備（設備全般）_2か月検査_根津駅～湯島Ａ線,NULL,2024/04/15,6227,2001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,1,NULL,NULL,作業平準化のため,2024-04-24 13:38:57.383,NULL,NULL,NULL,NULL,1,0,NULL,NULL,0,NULL,受送・配電線路設備-設備全般_根津駅～湯島Ａ線_千代田線電機区,5,千代田線,根津駅～湯島Ａ線,59,鉄道本部電気部電機区,千代田線電機区,105,02_電力【電路】,01_受送・配電線路設備,01_設備全般,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,受送・配電線路設備（設備全般）_2か月検査,1,PPA02,,受送・配電線路設備（設備全般）,千代田線,作業平準化のため,NULL,NULL,10,0,2024-05-14 16:00:41.620,335,新井　宏樹
