検査ID,状態,定期検査名称,検査補足名称,検査基準日,検査設備ID,定期検査ひな型ID,基準期間ID,表示用基準期間,許容期間,許容期間単位,臨時_基準期間ID,表示用基準期間臨時,許容期間臨時,許容期間単位臨時,実施主体,実施事業者1,実施事業者1名称,実施事業者2,実施事業者2名称,他区検査依頼,依頼先他区,依頼先他区所管区名称1,依頼先他区所管区名称2,他区検査依頼内容,申請順番,変更理由ID,基準期間_変更理由_ひな型,基準期間_変更理由,申請日時,補足,系統変更番号,計画策定に関する備考,承認に関する備考,作業時間帯,検査休止フラグ,検査休止期間_開始,検査休止期間_終了,検査廃止フラグ,検査廃止日,検査設備名,設置場所ID,場所名称,設置場所_計画表示用,所管区ID,所管区名称1,所管区名称2,設備カテゴリID,組織区分,レベル1,レベル2,レベル3,レベル4,レベル5,休止フラグ,休止期間_開始日,休止期間_終了日,廃止フラグ,廃止日,直営保守,定期検査ひな型名称,設備全般検査フラグ,作業コード名称,定期検査ひな型補足,検査名称,路線名称,変更理由,実施基準対象検査内容フラグ,長期使用フラグ,表示順,論理削除フラグ,更新日時,更新者ID,氏名
17827,2,信号設備_2か月_中野坂上～新中野,NULL,2008/04/15,13020,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_中野坂上～新中野_丸ノ内線信通区,2,丸ノ内線,中野坂上～新中野,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17827,0,2023-04-01 00:00:00.000,1,NULL
17828,2,信号設備_2か月_新中野～東高円寺,NULL,2008/04/15,13021,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_新中野～東高円寺_丸ノ内線信通区,2,丸ノ内線,新中野～東高円寺,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17828,0,2023-04-01 00:00:00.000,1,NULL
17829,2,信号設備_2か月_東高円寺～新高円寺,NULL,2008/04/15,13022,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_東高円寺～新高円寺_丸ノ内線信通区,2,丸ノ内線,東高円寺～新高円寺,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17829,0,2023-04-01 00:00:00.000,1,NULL
17830,2,信号設備_2か月_新高円寺～南阿佐ケ谷,NULL,2008/04/15,13023,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_新高円寺～南阿佐ケ谷_丸ノ内線信通区,2,丸ノ内線,新高円寺～南阿佐ケ谷,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17830,0,2023-04-01 00:00:00.000,1,NULL
17831,2,信号設備_2か月_南阿佐ケ谷～荻窪,NULL,2008/04/15,13024,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_南阿佐ケ谷～荻窪_丸ノ内線信通区,2,丸ノ内線,南阿佐ケ谷～荻窪,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17831,0,2023-04-01 00:00:00.000,1,NULL
17832,2,信号設備_2か月_中野坂上～中野新橋,NULL,2008/04/15,13025,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_中野坂上～中野新橋_丸ノ内線信通区,2,丸ノ内線,中野坂上～中野新橋,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17832,0,2023-04-01 00:00:00.000,1,NULL
17833,2,信号設備_2か月_中野新橋～中野富士見町,NULL,2008/04/15,13026,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_中野新橋～中野富士見町_丸ノ内線信通区,2,丸ノ内線,中野新橋～中野富士見町,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17833,0,2023-04-01 00:00:00.000,1,NULL
17834,2,信号設備_2か月_中野富士見町～方南町,NULL,2008/04/15,13027,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,偶数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_中野富士見町～方南町_丸ノ内線信通区,2,丸ノ内線,中野富士見町～方南町,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17834,0,2023-04-01 00:00:00.000,1,NULL
17835,2,信号設備_2か月_指令所,NULL,2008/03/15,13028,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_小石川集中機器室_丸ノ内線信通区,2,丸ノ内線,小石川集中機器室,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,,,0,,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17835,0,2023-04-01 00:00:00.000,1,NULL
17836,2,信号設備_2か月_小石川車両基地,NULL,2010/03/15,13029,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_小石川車両基地_丸ノ内線信通区,2,丸ノ内線,小石川車両基地,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17836,0,2023-04-01 00:00:00.000,1,NULL
17837,2,信号設備_2か月_中野車両基地,NULL,2008/03/15,13030,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奇数月実施,NULL,1,0,NULL,NULL,0,NULL,信号設備_中野車両基地_丸ノ内線信通区,2,丸ノ内線,中野車両基地,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17837,0,2023-04-01 00:00:00.000,1,NULL
17838,2,信号設備_2か月_池袋駅Ａホーム,NULL,2008/03/15,13031,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_池袋駅Ａホーム_丸ノ内線信通区,2,丸ノ内線,池袋駅Ａホーム,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17838,0,2023-04-01 00:00:00.000,1,NULL
17839,2,信号設備_2か月_池袋駅Ｂホーム及び連動区間,NULL,2008/03/15,13032,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,定期検査は奇数月実施、臨時検査は偶数月実施また（AT・BT）のみ行う,NULL,2,0,NULL,NULL,0,NULL,信号設備_池袋駅Ｂホーム及び連動区間_丸ノ内線信通区,2,丸ノ内線,池袋駅Ｂホーム及び連動区間,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17839,0,2023-04-01 00:00:00.000,1,NULL
17840,2,信号設備_2か月_新大塚駅構内,NULL,2008/03/15,13033,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_新大塚駅構内_丸ノ内線信通区,2,丸ノ内線,新大塚駅構内,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17840,0,2023-04-01 00:00:00.000,1,NULL
17841,2,信号設備_2か月_茗荷谷駅構内,NULL,2008/03/15,13034,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_茗荷谷駅構内_丸ノ内線信通区,2,丸ノ内線,茗荷谷駅構内,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17841,0,2023-04-01 00:00:00.000,1,NULL
17842,2,信号設備_2か月_後楽園駅構内,NULL,2008/03/15,13035,3001,5,2か月(±28日),28,1,NULL,NULL,NULL,NULL,1,1,東京メトロ,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,奇数月実施,NULL,2,0,NULL,NULL,0,NULL,信号設備_後楽園駅構内_丸ノ内線信通区,2,丸ノ内線,後楽園駅構内,64,鉄道本部電気部信通区,丸ノ内線信通区,265,05_信通【信号】,01_信号設備,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,0,信号設備_2か月,1,PTA02,,信号設備,丸ノ内線,NULL,NULL,NULL,17842,0,2023-04-01 00:00:00.000,1,NULL
